Estimate ID,In Detailed Export,Status,Has Close Date,Price,Archived,Exclude Stats,Would Match Filter
EST2563449,No,Contract Signed,Yes,0,No,No,No
EST2563469,No,Contract Signed,Yes,0,No,No,No
EST4544443,No,Contract Signed,Yes,2949.93,No,No,Yes
EST4544051,No,Contract Signed,Yes,7416.54,No,No,Yes
EST2561956,No,Estimate In Progress,No,0,No,No,No
EST4541695,No,Contract Signed,Yes,0,No,No,No
EST4539597,No,Estimate In Progress,No,0,No,No,No
EST4537910,No,Estimate In Progress,No,0,No,No,No
EST2558776,No,Estimate Lost,No,0,No,No,No
EST2559545,No,Client Proposal Phase,No,0,No,No,No
EST2559585,No,Contract Signed,Yes,0,No,No,No
EST4540438,No,Estimate In Progress,No,1048.76,No,No,No
EST4536586,No,Billing Complete,Yes,0,No,No,No
EST4536598,No,Billing Complete,Yes,0,No,No,No
EST4536602,No,Billing Complete,Yes,0,No,No,No
EST4536012,No,Work In Progress,Yes,0,No,No,No
EST4536024,No,Contract Signed,Yes,0,No,No,No
EST4535852,No,Estimate In Progress,No,3259.44,No,No,No
EST4530953,No,Estimate In Progress,No,3831.24,No,No,No
EST4529722,No,Client Proposal Phase,No,0,No,No,No
EST4530497,No,Estimate In Progress,No,0,No,No,No
EST4531968,No,Estimate In Progress,No,5724,No,No,No
EST4531704,No,Estimate In Progress,No,22764.83,No,No,No
EST4529208,No,Contract Signed,Yes,3259.44,No,No,Yes
EST4528962,No,Estimate Lost,No,0,No,No,No
EST4531313,No,Estimate In Progress,No,20573.94,No,No,No
EST4526987,No,Estimate In Progress,No,443.45,No,No,No
EST4526813,No,Estimate In Progress,No,4701.7,No,No,No
EST4526505,No,Estimate In Progress,No,0,No,No,No
EST4526972,No,Estimate In Progress,No,0,No,No,No
EST4527169,No,Billing Complete,Yes,0,No,No,No
EST2549941,No,Contract Signed,Yes,0,No,No,No
EST2549981,No,Contract Signed,Yes,0,No,No,No
EST2549997,No,Estimate Lost,No,0,No,No,No
EST2550222,No,Estimate Lost,No,0,No,No,No
EST4521776,No,Estimate In Progress,No,22441.32,No,No,No
EST2548243,No,Contract Signed,Yes,0,No,No,No
EST4516728,No,Client Proposal Phase,No,0,No,No,No
EST4516756,No,Client Proposal Phase,No,0,No,No,No
EST4519292,No,Estimate In Progress,No,1677.02,No,No,No
EST2547363,No,Contract Signed,Yes,42.78,No,No,Yes
EST2543059,No,Contract Signed,Yes,0,No,No,No
EST2543159,No,Contract Signed,Yes,0,No,No,No
EST2543164,No,Contract Signed,Yes,0,No,No,No
EST2543207,No,Contract Signed,Yes,0,No,No,No
EST2543212,No,Contract Signed,Yes,0,No,No,No
EST2543227,No,Contract Signed,Yes,0,No,No,No
EST2538829,No,Estimate Lost,No,0,No,No,No
EST2538871,No,Contract Signed,Yes,0,No,No,No
EST2538889,No,Estimate Lost,No,0,No,No,No
EST2538905,No,Estimate Lost,No,0,No,No,No
EST2538971,No,Contract Signed,Yes,0,No,No,No
EST2539037,No,Estimate Lost,No,0,No,No,No
EST2539058,No,Estimate Lost - Price too high,No,0,No,No,No
EST2539081,No,Estimate Lost,No,0,No,No,No
EST2539094,No,Estimate Lost,No,0,No,No,No
EST2539189,No,Contract Signed,Yes,0,No,No,No
EST2539238,No,Estimate Lost,No,0,No,No,No
EST2539255,No,Estimate Lost,No,0,No,No,No
EST4501337,No,Estimate On Hold,Yes,10124.11,No,No,No
EST2538443,No,Estimate Lost,No,0,No,No,No
EST2538461,No,Estimate Lost,No,0,No,No,No
EST2538502,No,Estimate Lost,No,0,No,No,No
EST2538513,No,Estimate Lost,No,0,No,No,No
EST2538520,No,Estimate Lost,No,0,No,No,No
EST2538398,No,Estimate Lost,No,0,No,No,No
EST2538543,No,Estimate Lost,No,0,No,No,No
EST2538556,No,Estimate Lost,No,0,No,No,No
EST2538672,No,Estimate Lost,No,0,No,No,No
EST2538694,No,Estimate Lost,No,0,No,No,No
EST2538710,No,Estimate Lost,No,0,No,No,No
EST2538728,No,Estimate Lost,No,0,No,No,No
EST4498736,No,Estimate In Progress,No,0,No,No,No
EST4492511,No,Work Complete,Yes,73.32,No,No,Yes
EST4485320,No,Estimate In Progress,No,0,No,No,No
EST4485661,No,Estimate On Hold,No,293.3,No,No,No
EST4485831,No,Work Complete,Yes,351.96,No,No,Yes
EST4486019,No,Work Complete,Yes,381.29,No,No,Yes
EST2526303,No,Contract Signed,Yes,529.58,No,No,Yes
EST2525820,No,Contract Signed,Yes,423.5,No,No,Yes
EST4482055,No,Estimate Lost,No,131052.79,No,No,No
EST4482726,No,Work Complete,Yes,0,No,No,No
EST2522052,No,Contract Signed,Yes,0,No,No,No
EST2522112,No,Contract Signed,Yes,0,No,No,No
EST2522157,No,Contract Signed,Yes,0,No,No,No
EST2522205,No,Contract Signed,Yes,0,No,No,No
EST2522246,No,Contract Signed,Yes,0,No,No,No
EST4479302,No,Estimate In Progress,No,0,No,No,No
EST4479476,No,Estimate In Progress,No,0,No,No,No
EST4479807,No,Estimate In Progress,No,0,No,No,No
EST2520935,No,Contract Signed,Yes,53.64,No,No,Yes
EST2520965,No,Contract Signed,Yes,51.58,No,No,Yes
EST2519325,No,Contract Signed,Yes,0,No,Yes,No
EST2520255,No,Contract Signed,Yes,0,No,Yes,No
EST2520276,No,Client Proposal Phase,Yes,0,No,Yes,No
EST2520288,No,Contract Signed,Yes,0,No,Yes,No
EST4474452,No,Client Proposal Phase,No,9136.66,No,No,No
EST2516752,No,Contract Signed,Yes,0,No,No,No
EST2516947,No,Contract Signed,Yes,0,No,No,No
EST2517120,No,Contract Signed,Yes,0,No,No,No
EST2517141,No,Contract Signed,Yes,0,No,No,No
EST2517175,No,Contract Signed,Yes,0,No,No,No
EST2517240,No,Contract Signed,Yes,0,No,No,No
EST2517446,No,Contract Signed,Yes,0,No,No,No
EST4469949,No,Work Complete,Yes,29.33,No,No,Yes
EST4471154,No,Estimate On Hold,No,175.98,No,No,No
EST4471232,No,Estimate On Hold,No,205.31,No,No,No
EST4468614,No,Contract Signed,Yes,3078.11,No,No,Yes
EST4468606,No,Work Complete,Yes,94.29,No,No,Yes
EST4459447,No,Client Proposal Phase,No,27843,No,No,No
EST4459796,No,Client Proposal Phase,No,7978.2,No,No,No
EST4100531,No,Work Complete,Yes,146.65,No,No,Yes
EST2506662,No,Estimate Lost - No Reply,No,9.4,No,No,No
EST2507313,No,Estimate Lost,No,0,No,No,No
EST2507493,No,Contract Signed,Yes,0,No,No,No
EST2506295,No,Estimate Lost,No,334.14,No,No,No
EST2506450,No,Estimate Lost,No,0,No,No,No
EST2506525,No,Estimate Lost,No,0,No,No,No
EST2506561,No,Estimate Lost,No,0,No,No,No
EST2501692,No,Estimate Lost,No,0,No,No,No
EST2501734,No,Contract Signed,Yes,0,No,No,No
EST2501743,No,Estimate Lost,No,0,No,No,No
EST4452982,No,Contract Signed,Yes,175.98,No,No,Yes
EST4452050,No,Contract Signed,Yes,0,No,No,No
EST4076005,No,Work Complete,Yes,408.59,No,No,Yes
EST4103800,No,Work Complete,Yes,58.66,No,No,Yes
EST2502606,No,Estimate In Progress,No,280,No,No,No
EST4452795,No,Estimate Lost,No,32350,No,No,No
EST2499659,No,Estimate Lost,No,120.13,No,No,No
EST4450031,No,Client Proposal Phase,No,1234.32,No,No,No
EST2500187,No,Contract Signed,Yes,0,No,No,No
EST2500243,No,Contract Signed,Yes,446.36,No,No,Yes
EST2500182,No,Contract Signed,Yes,117.34,No,No,Yes
EST2500282,No,Contract Signed,Yes,73.86,No,No,Yes
EST2500360,No,Contract Signed,Yes,0,No,No,No
EST2500226,No,Client Proposal Phase,No,0,No,No,No
EST2499678,No,Estimate Lost,No,0,No,No,No
EST2498636,No,Estimate Lost,No,0,No,No,No
EST2498695,No,Estimate Lost,No,0,No,No,No
EST2498853,No,Estimate Lost,No,0,No,No,No
EST2498946,No,Estimate Lost,No,0,No,No,No
EST2499637,No,Estimate Lost,No,0,No,No,No
EST4449804,No,Client Proposal Phase,No,0,No,No,No
EST4449863,No,Work Complete,Yes,345.73,No,No,Yes
EST2496539,No,Contract Signed,Yes,110.11,No,No,Yes
EST4446107,No,Client Proposal Phase,No,581.22,No,No,No
EST2496719,No,Contract Signed,Yes,720.2,No,No,Yes
EST2496739,No,Estimate Lost,No,318.1,No,No,No
EST2496757,No,Contract Signed,Yes,295.91,No,No,Yes
EST2496959,No,Contract Signed,Yes,265.35,No,No,Yes
EST2497391,No,Contract Signed,Yes,76.7,No,No,Yes
EST2497099,No,Estimate Lost,No,0,No,No,No
EST2497127,No,Estimate Lost,No,0,No,No,No
EST2497155,No,Contract Signed,Yes,0,No,No,No
EST2497172,No,Contract Signed,Yes,0,No,No,No
EST2497187,No,Estimate Lost,No,0,No,No,No
EST2497210,No,Estimate Lost,No,0,No,No,No
EST2497222,No,Estimate Lost,No,0,No,No,No
EST2496125,No,Estimate Lost,Yes,0,No,No,No
EST2496278,No,Contract Signed,Yes,0,No,No,No
EST2496313,No,Contract Signed,Yes,0,No,No,No
EST2497374,No,Estimate Lost,No,499.77,No,No,No
EST2497386,No,Contract Signed,Yes,737.56,No,No,Yes
EST2497380,No,Contract Signed,Yes,800.77,No,No,Yes
EST4442207,No,Work Complete,Yes,94.29,No,No,Yes
EST2492783,No,Contract Signed,Yes,0,No,No,No
EST2492809,No,Contract Signed,Yes,0,No,No,No
EST4441501,No,Estimate In Progress,No,0,No,No,No
EST4441568,No,Estimate In Progress,No,0,No,No,No
EST2493130,No,Contract Signed,Yes,0,No,No,No
EST2493155,No,Contract Signed,Yes,551.89,No,No,Yes
EST2493159,No,Contract Signed,Yes,665.53,No,No,Yes
EST4441909,No,Work Complete,Yes,23.63,No,No,Yes
EST2492690,No,Contract Signed,Yes,42.78,No,No,Yes
EST4442010,No,Estimate Lost,No,56.42,No,No,No
EST4442373,No,Estimate Lost,No,220.01,No,No,No
EST4442290,No,Estimate Lost - No Reply,No,94.29,No,No,No
EST2492953,No,Contract Signed,Yes,147.12,No,No,Yes
EST4437989,No,Work Complete,Yes,98.74,No,No,Yes
EST4437951,No,Estimate Lost,No,9026.39,No,Yes,No
EST4436836,No,Work Complete,Yes,62.86,No,No,Yes
EST4433037,No,Work Complete,Yes,47.26,No,No,Yes
EST4434286,No,Estimate Lost - No Reply,No,263.97,No,No,No
EST4434675,No,Estimate Lost,No,111.62,No,No,No
EST4434340,No,Work Complete,Yes,31.43,No,No,Yes
EST4431729,No,Estimate Lost - No Reply,No,592.9,No,No,No
EST4431803,No,Estimate Lost - No Reply,No,1194.2,No,No,No
EST4431804,No,Estimate Lost - No Reply,No,117.32,No,No,No
EST4431884,No,Estimate Lost - No Reply,No,567.77,No,No,No
EST2483728,No,Contract Signed,Yes,0,No,No,No
EST4431652,No,Estimate Lost - No Reply,No,175.98,No,No,No
EST4429216,No,Estimate In Progress,No,0,No,No,No
EST4431674,No,Estimate Lost,No,568.3,No,No,No
EST4429076,No,Work Complete,Yes,117.32,No,No,Yes
EST4428916,No,Estimate Lost,No,102.26,No,No,No
EST4429011,No,Estimate Lost - No Reply,No,29.33,No,No,No
EST4428987,No,Estimate Lost,No,29.33,No,No,No
EST4428992,No,Work Complete,Yes,117,No,No,Yes
EST4427512,No,Estimate Lost,No,28.21,No,No,No
EST4427606,No,Estimate Lost,No,23.63,No,No,No
EST4427673,No,Estimate Lost,No,14.11,No,No,No
EST4427714,No,Estimate Lost,No,136.47,No,No,No
EST4428004,No,Work Complete,Yes,58.66,No,No,Yes
EST4428118,No,Estimate Lost,No,117.32,No,No,No
EST4428200,No,Work Complete,Yes,87.99,No,No,Yes
EST4428224,No,Work Complete,Yes,87.99,No,No,Yes
EST4428260,No,Estimate Lost,No,469.28,No,No,No
EST4425380,No,Estimate In Progress,No,0,No,No,No
EST2136259,No,Estimate Lost - No Reply,No,262.74,No,No,No
EST2475815,No,Contract Signed,Yes,0,No,No,No
EST2476804,No,Estimate Lost,Yes,0,No,No,No
EST2476823,No,Estimate Lost,Yes,0,No,No,No
EST2472733,No,Estimate Lost - Price too high,No,45,No,No,No
EST2473220,No,Estimate Lost,No,0,No,No,No
EST2473249,No,Estimate Lost,No,0,No,No,No
EST2466397,No,Estimate Lost,No,0,No,No,No
EST4412939,No,Estimate Lost - No Reply,No,495,No,No,No
EST4411518,No,Work Complete,Yes,118.15,No,No,Yes
EST4412147,No,Work Complete,Yes,58.66,No,No,Yes
EST4412233,No,Work Complete,Yes,58.66,No,No,Yes
EST4412263,No,Work Complete,Yes,87.99,No,No,Yes
EST4412826,No,Work Complete,Yes,410.62,No,No,Yes
EST4412752,No,Estimate Lost,No,82.5,No,No,No
EST4412821,No,Estimate Lost,No,26.36,No,No,No
EST2455394,No,Estimate Lost,Yes,0,No,No,No
EST4402877,No,Estimate Lost,No,2518.5,No,No,No
EST2448480,No,Contract Signed,Yes,0,No,No,No
EST2448780,No,Contract Signed,Yes,0,No,No,No
EST2448887,No,Contract Signed,Yes,0,No,No,No
EST2448371,No,Contract Signed,Yes,0,No,No,No
EST2448149,No,Estimate Lost,Yes,0,No,No,No
EST2448238,No,Estimate Lost,Yes,0,No,No,No
EST4400792,No,Billing Complete,Yes,70.89,No,No,Yes
EST4398148,No,Work Complete,Yes,263.97,No,No,Yes
EST4398288,No,Work Complete,Yes,439.95,No,No,Yes
EST4398333,No,Estimate Lost - No Reply,No,527.94,No,No,No
EST4398444,No,Estimate Lost - No Reply,No,1730.47,No,No,No
EST4398813,No,Contract Signed,No,0,No,No,No
EST4398887,No,Contract Signed,No,0,No,No,No
EST4394634,No,Billing Complete,Yes,1935.63,No,No,Yes
EST4390471,No,Contract Signed,Yes,674.59,No,No,Yes
EST4391160,No,Estimate Lost - No Reply,No,762.58,No,No,No
EST2436783,No,Contract Signed,Yes,0,No,No,No
EST4389014,No,Estimate Lost - No Reply,No,632.91,No,No,No
EST4388824,No,Estimate Lost - No Reply,No,742.5,No,No,No
EST4232597,No,Client Proposal Phase,No,0,No,No,No
EST4388978,No,Estimate On Hold,No,55,No,No,No
EST4389020,No,Estimate On Hold,No,102.26,No,No,No
EST4389082,No,Estimate On Hold,No,118.15,No,No,No
EST4389154,No,Work Complete,Yes,0,No,No,No
EST4387707,No,Estimate In Progress,No,0,No,No,No
EST4389237,No,Estimate In Progress,No,0,No,No,No
EST4389161,No,Work Complete,Yes,550,No,No,Yes
EST4386756,No,Estimate Lost,Yes,550,No,No,No
EST4386793,No,Estimate Lost,No,550,No,No,No
EST4386859,No,Estimate Lost - No Reply,No,220,No,No,No
EST4386894,No,Billing Complete,Yes,55,No,No,Yes
EST4386828,No,Billing Complete,Yes,110,No,No,Yes
EST4384129,No,Client Proposal Phase,No,1005.07,No,No,No
EST4384640,No,Estimate In Progress,No,0,No,No,No
EST2428003,No,Estimate In Progress,Yes,0,No,Yes,No
EST2418708,No,Contract Signed,Yes,0,No,No,No
EST4372351,No,Estimate In Progress,No,0,No,No,No
EST4372424,No,Estimate In Progress,No,0,No,No,No
EST4373267,No,Work Complete,Yes,97.76,No,No,Yes
EST4373298,No,Work Complete,Yes,366.6,No,No,Yes
EST4371694,No,Estimate In Progress,No,0,No,No,No
EST4361153,No,Estimate In Progress,No,0,No,No,No
EST2402187,No,Estimate Lost,No,0,No,No,No
EST2402202,No,Contract Signed,Yes,0,No,No,No
EST2402246,No,Contract Signed,Yes,0,No,No,No
EST2402259,No,Contract Signed,Yes,0,No,No,No
EST2401149,No,Contract Signed,Yes,0,No,No,No
EST2401184,No,Contract Signed,Yes,0,No,No,No
EST4356892,No,Estimate In Progress,No,16231.3,No,No,No
EST2392350,No,Estimate Lost,No,0,No,No,No
EST4353731,No,Estimate In Progress,No,0,No,No,No
EST4352841,No,Work Complete,Yes,97.76,No,No,Yes
EST2388719,No,Contract Signed,Yes,0,No,No,No
EST2388085,No,Contract Signed,Yes,0,No,No,No
EST2388157,No,Contract Signed,Yes,0,No,No,No
EST2388265,No,Contract Signed,Yes,0,No,No,No
EST2388328,No,Contract Signed,Yes,0,No,No,No
EST2388377,No,Contract Signed,Yes,0,No,No,No
EST2388426,No,Estimate Lost,Yes,0,No,No,No
EST2388605,No,Contract Signed,Yes,0,No,No,No
EST2387030,No,Contract Signed,Yes,0,No,No,No
EST4346202,No,Client Proposal Phase,No,550,No,No,No
EST2383323,No,Contract Signed,Yes,0,No,No,No
EST2383368,No,Contract Signed,Yes,0,No,No,No
EST2383387,No,Contract Signed,Yes,0,No,No,No
EST2383891,No,Contract Signed,Yes,0,No,No,No
EST4346205,No,Estimate In Progress,No,0,No,No,No
EST4343016,No,Estimate Lost - No Reply,No,169.61,No,No,No
EST4343074,No,Estimate Lost - No Reply,No,452.14,No,No,No
EST4344248,No,Estimate Lost,No,528.58,No,No,No
EST4344276,No,Estimate Lost,No,357.5,No,No,No
EST4344134,No,Estimate Lost,No,342.16,No,No,No
EST4342504,No,Estimate Lost - No Reply,No,137.5,No,No,No
EST4342403,No,Estimate Lost - No Reply,No,962.5,No,No,No
EST4342465,No,Estimate Lost - No Reply,No,1265,No,No,No
EST4342245,No,Estimate In Progress,No,0,No,No,No
EST2361586,No,Contract Signed,Yes,0,No,No,No
EST2372750,No,Contract Signed,Yes,0,No,No,No
EST4335634,No,Estimate Lost,No,103.88,No,No,No
EST2366191,No,Estimate Lost,Yes,0,No,No,No
EST4333848,No,Estimate Lost - No Reply,No,110,No,No,No
EST4331095,No,Work Complete,Yes,63.02,No,No,Yes
EST4329439,No,Work Complete,Yes,195.52,No,No,Yes
EST4329382,No,Work Complete,Yes,122.2,No,No,Yes
EST2359849,No,Estimate On Hold,Yes,0,No,Yes,No
EST2354864,No,Contract Signed,Yes,0,No,No,No
EST2955649,No,Contract Signed,No,0,No,No,No
EST2955674,No,Contract Signed,No,0,No,No,No
EST2955682,No,Contract Signed,No,0,No,No,No
EST2955710,No,Contract Signed,No,0,No,No,No
EST2955807,No,Contract Signed,No,0,No,No,No
EST2955829,No,Contract Signed,Yes,0,No,No,No
EST2955860,No,Contract Signed,No,0,No,No,No
EST2956502,No,Contract Signed,No,0,No,No,No
EST2956507,No,Contract Signed,No,0,No,No,No
EST2956509,No,Contract Signed,No,0,No,No,No
EST2954076,No,Contract Signed,No,0,No,No,No
EST2954349,No,Contract Signed,Yes,0,No,No,No
EST2954440,No,Contract Signed,No,0,No,No,No
EST2955342,No,Contract Signed,No,0,No,No,No
EST2955353,No,Contract Signed,No,0,No,No,No
EST2955400,No,Contract Signed,No,0,No,No,No
EST2932323,No,Estimate In Progress,No,4217.78,No,No,No
EST2948927,No,Contract Signed,Yes,0,No,No,No
EST2950431,No,Contract Signed,No,0,No,No,No
EST2950498,No,Contract Signed,No,0,No,Yes,No
EST2950570,No,Contract Signed,No,0,No,No,No
EST2950974,No,Contract Signed,No,0,No,No,No
EST2959254,No,Contract Signed,Yes,0,No,No,No
EST2959281,No,Contract Signed,Yes,0,No,No,No
EST2959851,No,Contract Signed,Yes,0,No,No,No
EST2959863,No,Contract Signed,Yes,0,No,No,No
EST2958238,No,Contract Signed,No,0,No,No,No
EST2958257,No,Contract Signed,No,0,No,No,No
EST2958977,No,Contract Signed,Yes,0,No,No,No
EST2959028,No,Contract Signed,Yes,0,No,No,No
EST2959050,No,Contract Signed,Yes,0,No,No,No
EST2959081,No,Contract Signed,Yes,0,No,No,No
EST2959238,No,Contract Signed,Yes,0,No,No,No
EST2958088,No,Contract Signed,No,0,No,No,No
EST2958104,No,Contract Signed,No,0,No,No,No
EST2958146,No,Contract Signed,No,0,No,No,No
EST2958153,No,Contract Signed,No,0,No,No,No
EST2958176,No,Contract Signed,No,0,No,No,No
EST2948962,No,Contract Signed,No,0,No,No,No
EST2948996,No,Contract Signed,No,0,No,No,No
EST2949019,No,Contract Signed,No,0,No,No,No
EST4321285,No,Estimate In Progress,No,61633.84,No,No,No
EST4320759,No,Estimate In Progress,No,900,No,No,No
EST2349072,No,Estimate In Progress,No,0,No,No,No
EST4320760,No,Estimate In Progress,No,0,No,No,No
EST4318476,No,Estimate In Progress,No,5838.16,No,No,No
EST4318868,No,Estimate In Progress,No,3443.37,No,No,No
EST4318897,No,Estimate In Progress,No,3394.37,No,No,No
EST4318922,No,Estimate In Progress,No,5516.56,No,No,No
EST4318928,No,Estimate In Progress,No,5806.52,No,No,No
EST4318960,No,Estimate In Progress,No,6878.06,No,No,No
EST4318975,No,Estimate In Progress,No,7361.96,No,No,No
EST4318990,No,Estimate In Progress,No,7559.55,No,No,No
EST4317666,No,Estimate In Progress,No,5832.28,No,No,No
EST2346206,No,Estimate In Progress,No,0,No,No,No
EST4316138,No,Contract Signed,Yes,1060.22,No,No,Yes
EST4316261,No,Estimate In Progress,No,0,No,No,No
EST4316461,No,Estimate In Progress,No,0,No,No,No
EST4313614,No,Estimate In Progress,No,0,No,No,No
EST4311814,No,Client Proposal Phase,No,3174.52,No,No,No
EST4311479,No,Estimate In Progress,No,0,No,No,No
EST4311967,No,Billing Complete,Yes,1943.67,No,No,Yes
EST4311405,No,Estimate In Progress,No,990,No,No,No
EST4311047,No,Estimate In Progress,No,0,No,No,No
EST4311086,No,Estimate In Progress,No,0,No,No,No
EST4311099,No,Estimate In Progress,No,0,No,No,No
EST4308981,No,Client Proposal Phase,No,3771.21,No,No,No
EST4307258,No,Estimate In Progress,No,0,No,No,No
EST4308540,No,Work Complete,Yes,27.5,No,No,Yes
EST4308596,No,Work Complete,Yes,240.12,No,No,Yes
EST4308733,No,Client Proposal Phase,No,24.44,No,No,No
EST2331339,No,Estimate In Progress,No,0,No,No,No
EST4305300,No,Client Proposal Phase,No,220,No,No,No
EST4305223,No,Client Proposal Phase,No,385,No,No,No
EST4303608,No,Estimate In Progress,No,550,No,No,No
EST4303779,No,Estimate In Progress,No,2593.7,No,No,No
EST4303805,No,Estimate In Progress,No,55,No,No,No
EST4303825,No,Estimate In Progress,No,97.76,No,No,No
EST4301899,No,Work Complete,Yes,58.66,No,No,Yes
EST4301918,No,Work Complete,Yes,97.76,No,No,Yes
EST4302104,No,Estimate In Progress,No,357.5,No,No,No
EST4301765,No,Work Complete,Yes,29.33,No,No,Yes
EST4301826,No,Work Complete,Yes,0,No,No,No
EST4301989,No,Contract Signed,Yes,467.5,No,No,Yes
EST4301371,No,Estimate In Progress,No,1115.44,No,No,No
EST4302163,No,Estimate In Progress,No,55,No,No,No
EST2326409,No,Estimate In Progress,No,1270.62,No,No,No
EST4297396,No,Estimate In Progress,No,876.06,No,No,No
EST2324720,No,Estimate In Progress,No,95.77,No,No,No
EST4296791,No,Billing Complete,Yes,5948.62,No,No,Yes
EST4294949,No,Contract Signed,Yes,55,No,No,Yes
EST4294768,No,Estimate In Progress,No,0,No,No,No
EST4294429,No,Estimate In Progress,No,97.76,No,No,No
EST4294469,No,Estimate In Progress,No,137.5,No,No,No
EST4294646,No,Estimate In Progress,No,238.32,No,No,No
EST4294955,No,Estimate In Progress,No,110,No,No,No
EST4293281,No,Billing Complete,Yes,0,No,No,No
EST4291012,No,Estimate In Progress,No,1182.5,No,No,No
EST4291153,No,Estimate In Progress,No,171.08,No,No,No
EST4289437,No,Estimate In Progress,No,205879.3,No,No,No
EST4289339,No,Estimate In Progress,No,0,No,No,No
EST4286826,No,Work Complete,Yes,0,No,No,No
EST4276528,No,Estimate In Progress,No,55,No,No,No
EST4276740,No,Estimate In Progress,No,1074.63,No,No,No
EST4277032,No,Estimate In Progress,No,1804,No,No,No
EST4275157,No,Estimate Lost,Yes,1865.84,No,No,No
EST4270849,No,Estimate In Progress,No,58.66,No,No,No
EST4269845,No,Estimate In Progress,No,26488.24,No,No,No
EST2300584,No,Estimate In Progress,No,4854,No,No,No
EST4266330,No,Estimate In Progress,No,437.14,No,No,No
EST4264031,No,Estimate In Progress,No,137.5,No,No,No
EST4264027,No,Estimate In Progress,No,27.5,No,No,No
EST4261078,No,Estimate In Progress,No,141.96,No,No,No
EST4254410,No,Estimate In Progress,No,0,No,No,No
EST4253266,No,Contract Signed,Yes,0,No,No,No
EST4253616,No,Estimate In Progress,No,2970,No,No,No
EST4251809,No,Estimate In Progress,No,58.66,No,No,No
EST4251796,No,Contract Signed,Yes,27.5,No,No,Yes
EST4251741,No,Contract Signed,Yes,225.68,No,No,Yes
EST4250545,No,Estimate In Progress,No,125.64,No,No,No
EST4228260,No,Estimate In Progress,No,1609.25,No,No,No
EST4224971,No,Estimate In Progress,No,0,No,No,No
EST4225081,No,Estimate In Progress,No,0,No,No,No
EST4225707,No,Estimate In Progress,No,3870.3,No,No,No
EST4225063,No,Estimate In Progress,No,2127.05,No,No,No
EST4225944,No,Work Complete,Yes,0,No,No,No
EST4225416,No,Estimate Lost,No,5239.53,No,No,No
EST4226416,No,Estimate In Progress,No,0,No,No,No
EST4222930,No,Billing Complete,Yes,2508.35,No,No,Yes
EST4219923,No,Estimate In Progress,No,0,No,No,No
EST4219077,No,Estimate In Progress,No,1727.11,No,No,No
EST4219746,No,Estimate Lost,No,400808.6,No,No,No
EST4219236,No,Estimate In Progress,No,459.8,No,No,No
EST4216857,No,Work Complete,Yes,8.25,No,No,Yes
EST2265077,No,Estimate In Progress,No,5400,No,No,No
EST4216735,No,Estimate In Progress,No,3704.48,No,No,No
EST2265219,No,Estimate In Progress,No,36.53,No,No,No
EST2263403,No,Estimate In Progress,No,10283.58,No,No,No
EST4209111,No,Contract Signed,Yes,359.26,No,No,Yes
EST4209075,No,Contract Signed,Yes,0,No,No,No
EST4205746,No,Billing Complete,Yes,13749.42,No,No,Yes
EST4206450,No,Work Complete,Yes,98.56,No,No,Yes
EST4205997,No,Estimate In Progress,No,117.32,No,No,No
EST2257223,No,Estimate In Progress,No,87.24,No,No,No
EST2257230,No,Estimate In Progress,No,65.51,No,No,No
EST2257247,No,Estimate In Progress,No,29.04,No,No,No
EST2257260,No,Estimate In Progress,No,35.85,No,No,No
EST2257309,No,Estimate In Progress,No,87.24,No,No,No
EST2257323,No,Estimate In Progress,No,35.85,No,No,No
EST2257328,No,Estimate In Progress,No,35.85,No,No,No
EST2257339,No,Estimate In Progress,No,35.85,No,No,No
EST2257347,No,Estimate In Progress,No,35.85,No,No,No
EST2257351,No,Estimate In Progress,No,35.85,No,No,No
EST2257355,No,Estimate In Progress,No,35.85,No,No,No
EST2257361,No,Estimate In Progress,No,14.82,No,No,No
EST2257376,No,Estimate In Progress,No,456.04,No,No,No
EST4201866,No,Billing Complete,Yes,0,No,No,No
EST2255458,No,Estimate In Progress,No,9.4,No,No,No
EST4200127,No,Estimate In Progress,No,7231.9,No,No,No
EST4201541,No,Estimate In Progress,No,11611.08,No,No,No
EST4200159,No,Estimate Lost,No,147879.59,No,No,No
EST4200465,No,Estimate Lost,No,21321.6,No,No,No
EST4198914,No,Estimate Lost,No,3612.6,No,No,No
EST4195712,No,Estimate In Progress,No,0,No,No,No
EST4192135,No,Work Complete,Yes,27.5,No,No,Yes
EST4190544,No,Estimate In Progress,No,0,No,No,No
EST4190155,No,Work Complete,Yes,87.99,No,No,Yes
EST4190204,No,Estimate In Progress,No,142.48,No,No,No
EST4188987,No,Estimate In Progress,No,325.44,No,No,No
EST4189114,No,Estimate In Progress,No,108.48,No,No,No
EST4188857,No,Estimate In Progress,No,144.64,No,No,No
EST4188900,No,Estimate In Progress,No,144.64,No,No,No
EST4188923,No,Estimate In Progress,No,216.96,No,No,No
EST4188968,No,Estimate In Progress,No,216.96,No,No,No
EST2243549,No,Estimate Lost,No,110.11,No,No,No
EST4181603,No,Billing Complete,Yes,672.97,No,No,Yes
EST4184282,No,Estimate In Progress,No,4194.57,No,No,No
EST4179941,No,Estimate In Progress,No,2107.68,No,No,No
EST4180080,No,Estimate In Progress,No,1952.55,No,No,No
EST4177725,No,Estimate In Progress,No,1526.39,No,No,No
